文件名,文件大小(字节),文件大小(可读),glenwrt路径,glenhouse-pc路径
The.Bourne.Identity.2002.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,18457621954,17.19 GB,/Volumes/Media_Lib/Movies/0-谍影重重合集/谍影重重.The.Bourne.Identity.2002.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Identity.2002.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/谍影重重系列/谍影重重.The.Bourne.Identity.2002.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Identity.2002.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv
The.Bourne.Legacy.2012.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,35057670553,32.65 GB,/Volumes/Media_Lib/Movies/0-谍影重重合集/谍影重重4.The.Bourne.Legacy.2012.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Legacy.2012.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/谍影重重系列/谍影重重4.The.Bourne.Legacy.2012.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Legacy.2012.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv
The.Bourne.Supremacy.2004.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,30333206528,28.25 GB,/Volumes/Media_Lib/Movies/0-谍影重重合集/谍影重重2.The.Bourne.Supremacy.2004.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Supremacy.2004.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/谍影重重系列/谍影重重2.The.Bourne.Supremacy.2004.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Supremacy.2004.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv
The.Bourne.Ultimatum.2007.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,27670326804,25.77 GB,/Volumes/Media_Lib/Movies/0-谍影重重合集/谍影重重3.The.Bourne.Ultimatum.2007.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Ultimatum.2007.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/谍影重重系列/谍影重重3.The.Bourne.Ultimatum.2007.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/The.Bourne.Ultimatum.2007.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv
The.Devils.Double.2011.1080p.BluRay.x264.DTS-FGT.mkv,8181912698,7.62 GB,/Volumes/Media_Lib/Movies/The.Devils.Double.2011.1080p.BluRay.x264.DTS-FGT/The.Devils.Double.2011.1080p.BluRay.x264.DTS-FGT.mkv,/Volumes/Media_Lib-1/The.Devils.Double.2011.1080p.BluRay.x264.DTS-FGT/The.Devils.Double.2011.1080p.BluRay.x264.DTS-FGT.mkv
The.Eight.Hundred.2020.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai.mkv,11682311045,10.88 GB,/Volumes/Media_Lib/Movies/The.Eight.Hundred.2020.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai/The.Eight.Hundred.2020.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai.mkv,/Volumes/Media_Lib-1/The.Eight.Hundred.2020.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai/The.Eight.Hundred.2020.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai.mkv
The.Equalizer.3.2023.2160p.MA.WEB-DL.DDP5.1.DV.HDR.H.265-FLUX.mkv,20304457891,18.91 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/The.Equalizer.3.2023.2160p.MA.WEB-DL.DDP5.1.DV.HDR.H.265-FLUX.mkv,/Volumes/Media_Lib-1/The.Equalizer.3.2023.2160p.MA.WEB-DL.DDP5.1.DV.HDR.H.265-FLUX.mkv
The.Fabelmans.2022.UHD.BluRay.2160p.TrueHD.Atmos.7.1.x265.10bit.HDR-BeiTai.mkv,26918707527,25.07 GB,/Volumes/Media_Lib/Movies/The.Fabelmans.2022.UHD.BluRay.2160p.TrueHD.Atmos.7.1.x265.10bit.HDR-BeiTai/The.Fabelmans.2022.UHD.BluRay.2160p.TrueHD.Atmos.7.1.x265.10bit.HDR-BeiTai.mkv,/Volumes/Media_Lib-1/The.Fabelmans.2022.UHD.BluRay.2160p.TrueHD.Atmos.7.1.x265.10bit.HDR-BeiTai/The.Fabelmans.2022.UHD.BluRay.2160p.TrueHD.Atmos.7.1.x265.10bit.HDR-BeiTai.mkv
The.Father.2020.2160p.AMZN.WEB-DL.DDP5.1.HDR.HEVC-CMRG.mkv,11048803368,10.29 GB,/Volumes/Media_Lib/Movies/困在时间里的父亲/The.Father.2020.2160p.AMZN.WEB-DL.DDP5.1.HDR.HEVC-CMRG.mkv,/Volumes/Media_Lib-1/The.Father.2020.2160p.AMZN.WEB-DL.DDP5.1.HDR.HEVC-CMRG.mkv
The.First.Slam.Dunk.2022.2160p.UHD.BluRay.TrueHD.Atmos.7.1.DoVi.x265-PuTao.mkv,27477053276,25.59 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/The.First.Slam.Dunk.2022.2160p.UHD.BluRay.TrueHD.Atmos.7.1.DoVi.x265-PuTao/The.First.Slam.Dunk.2022.2160p.UHD.BluRay.TrueHD.Atmos.7.1.DoVi.x265-PuTao.mkv,/Volumes/Media_Lib-1/The.First.Slam.Dunk.2022.2160p.UHD.BluRay.TrueHD.Atmos.7.1.DoVi.x265-PuTao/The.First.Slam.Dunk.2022.2160p.UHD.BluRay.TrueHD.Atmos.7.1.DoVi.x265-PuTao.mkv
The.Grand.Budapest.Hotel.2014.REPACK.1080p.BluRay.DTS.x264-FoRM.mkv,11564199444,10.77 GB,/Volumes/Media_Lib/Movies/布达佩斯大饭店/The.Grand.Budapest.Hotel.2014.REPACK.1080p.BluRay.DTS.x264-FoRM.mkv,/Volumes/Media_Lib-1/The.Grand.Budapest.Hotel.2014.REPACK.1080p.BluRay.DTS.x264-FoRM.mkv
The.Great.Gatsby.2013.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1.2Audio-PTHome.mkv,20111184363,18.73 GB,/Volumes/Media_Lib/Movies/The.Great.Gatsby.2013.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1.2Audio-PTHome/The.Great.Gatsby.2013.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1.2Audio-PTHome.mkv,/Volumes/Media_Lib-1/The.Great.Gatsby.2013.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1.2Audio-PTHome/The.Great.Gatsby.2013.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1.2Audio-PTHome.mkv
The.Greatest.Showman.2017.UHD.BluRay.2160p.10bit.HDR.2Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,21528523571,20.05 GB,/Volumes/Media_Lib/Movies/The.Greatest.Showman.2017.UHD.BluRay.2160p.10bit.HDR.2Audio.TrueHD(Atmos).7.1.x265-beAst/The.Greatest.Showman.2017.UHD.BluRay.2160p.10bit.HDR.2Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,/Volumes/Media_Lib-1/The.Greatest.Showman.2017.UHD.BluRay.2160p.10bit.HDR.2Audio.TrueHD(Atmos).7.1.x265-beAst/The.Greatest.Showman.2017.UHD.BluRay.2160p.10bit.HDR.2Audio.TrueHD(Atmos).7.1.x265-beAst.mkv
The.Hobbit.An.Unexpected.Journey.2012.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts,35165044736,32.75 GB,/Volumes/Media_Lib/Movies/0-指环王系列/霍比特人1：意外之旅.The.Hobbit.An.Unexpected.Journey.2012.BluRay.2160p.x265.DoVi.mUHD-FRDS/The.Hobbit.An.Unexpected.Journey.2012.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts,/Volumes/Media_Lib-1/霍比特人1：意外之旅.The.Hobbit.An.Unexpected.Journey.2012.BluRay.2160p.x265.DoVi.mUHD-FRDS/The.Hobbit.An.Unexpected.Journey.2012.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts
The.Hobbit.The.Battle.of.the.Five.Armies.2014.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts,30386893619,28.30 GB,/Volumes/Media_Lib/Movies/0-指环王系列/霍比特人3：五军之战.The.Hobbit.The.Battle.of.the.Five.Armies.2014.BluRay.2160p.x265.DoVi.mUHD-FRDS/The.Hobbit.The.Battle.of.the.Five.Armies.2014.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts,/Volumes/Media_Lib-1/霍比特人3：五军之战.The.Hobbit.The.Battle.of.the.Five.Armies.2014.BluRay.2160p.x265.DoVi.mUHD-FRDS/The.Hobbit.The.Battle.of.the.Five.Armies.2014.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts
The.Hobbit.The.Desolation.of.Smaug.2013.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts,36754182635,34.23 GB,/Volumes/Media_Lib/Movies/0-指环王系列/霍比特人2：史矛革之战.The.Hobbit.The.Desolation.of.Smaug.2013.BluRay.2160p.x265.DoVi.mUHD-FRDS/The.Hobbit.The.Desolation.of.Smaug.2013.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts,/Volumes/Media_Lib-1/霍比特人2：史矛革之战.The.Hobbit.The.Desolation.of.Smaug.2013.BluRay.2160p.x265.DoVi.mUHD-FRDS/The.Hobbit.The.Desolation.of.Smaug.2013.BluRay.2160p.x265.DoVi.mUHD-FRDS.m2ts
The.Imitation.Game.2014.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai.mkv,10329396346,9.62 GB,/Volumes/Media_Lib/Movies/The.Imitation.Game.2014.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai/The.Imitation.Game.2014.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai.mkv,/Volumes/Media_Lib-1/The.Imitation.Game.2014.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai/The.Imitation.Game.2014.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-BeiTai.mkv
The.Next.Three.Days.2010.1080p.JPN.Blu-ray.x265.10bit.DTS-HD.MA.7.1-Iceyumao@Dream.mkv,11564199444,10.77 GB,/Volumes/Media_Lib/Movies/The.Next.Three.Days.2010.1080p.JPN.Blu-ray.x265.10bit.DTS-HD.MA.7.1-Iceyumao@Dream/The.Next.Three.Days.2010.1080p.JPN.Blu-ray.x265.10bit.DTS-HD.MA.7.1-Iceyumao@Dream.mkv,/Volumes/Media_Lib-1/The.Next.Three.Days.2010.1080p.JPN.Blu-ray.x265.10bit.DTS-HD.MA.7.1-Iceyumao@Dream/The.Next.Three.Days.2010.1080p.JPN.Blu-ray.x265.10bit.DTS-HD.MA.7.1-Iceyumao@Dream.mkv
The.Pacific.E01.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,3940632494,3.67 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E01.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E01.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E02.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,3801046056,3.54 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E02.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E02.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E03.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,4198330531,3.91 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E03.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E03.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E04.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,3801046056,3.54 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E04.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E04.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E05.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,3736621547,3.48 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E05.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E05.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E06.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,3758096384,3.50 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E06.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E06.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E07.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,3801046056,3.54 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E07.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E07.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E08.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,4230542786,3.94 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E08.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E08.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E09.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,4294967296,4.00 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E09.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E09.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.E10.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,4541927915,4.23 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E10.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.E10.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pacific.SP1.Making.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,1127428915,1.05 GB,/Volumes/Media_Lib/TV-Series/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.SP1.Making.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv,/Volumes/Media_Lib-1/太平洋战争.The.Pacific.E01-E10+SP.201.1080p.Blu-ray.x265.AC3￡cXcY@FRDS/The.Pacific.SP1.Making.2010.1080p.Blu-ray.x265.10bit.AC3￡cXcY@FRDS.mkv
The.Pig.the.Snake.and.the.Pigeon.2023.1080p.NF.DDP5.1.H264-TZFILE.mkv,7773890805,7.24 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/The.Pig.the.Snake.and.the.Pigeon.2023.1080p.NF.DDP5.1.H264-TZFILE.mkv,/Volumes/Media_Lib-1/The.Pig.the.Snake.and.the.Pigeon.2023.1080p.NF.DDP5.1.H264-TZFILE.mkv
The.Prestige.2006.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv,28690381537,26.72 GB,/Volumes/Media_Lib/Movies/0-克里斯托弗·诺兰导演合集/The.Prestige.2006.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst/The.Prestige.2006.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv,/Volumes/Media_Lib-1/克里斯托弗·罗兰导演合集/The.Prestige.2006.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst/The.Prestige.2006.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv
The.Revenant.2015.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS.mkv,28464895754,26.51 GB,/Volumes/Media_Lib/Movies/The.Revenant.2015.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS/The.Revenant.2015.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/荒野猎人.The.Revenant.2015.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS/The.Revenant.2015.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS.mkv
The.Sinking.of.the.Lisbon.Maru.2023.2160p.HQ.WEB-DL.H265.60fps.DTS5.1-CHDWEB.mkv,23815593656,22.18 GB,/Volumes/Media_Lib/Documentary/里斯本丸沉没.The.Sinking.of.the.Lisbon.Maru.2023.2160p.HQ.WEB-DL.H265.60fps.DTS5.1-CHDWEB/The.Sinking.of.the.Lisbon.Maru.2023.2160p.HQ.WEB-DL.H265.60fps.DTS5.1-CHDWEB.mkv,/Volumes/Media_Lib-1/里斯本丸沉没.The.Sinking.of.the.Lisbon.Maru.2023.2160p.HQ.WEB-DL.H265.60fps.DTS5.1-CHDWEB/The.Sinking.of.the.Lisbon.Maru.2023.2160p.HQ.WEB-DL.H265.60fps.DTS5.1-CHDWEB.mkv
The.Two.Popes.2019.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,7033008947,6.55 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/The.Two.Popes.2019.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,/Volumes/Media_Lib-1/The.Two.Popes.2019.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv
The.Wandering.Earth.2019.WEB-DL.4K.HEVC.HDR.10bit.DD+5.1-LeagueWEB.mkv,15902116413,14.81 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/The.Wandering.Earth.2019.WEB-DL.4K.HEVC.HDR.10bit.DD+5.1-LeagueWEB.mkv,/Volumes/Media_Lib-1/The.Wandering.Earth.2019.WEB-DL.4K.HEVC.HDR.10bit.DD+5.1-LeagueWEB.mkv
The.Wandering.Earth.Ⅱ.2023.V2.WEB-DL.4K.HEVC.DV.DDP-Enichi.mp4,21796959027,20.30 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/The.Wandering.Earth.Ⅱ.2023.V2.WEB-DL.4K.HEVC.DV.DDP-Enichi.mp4,/Volumes/Media_Lib-1/The.Wandering.Earth.Ⅱ.2023.V2.WEB-DL.4K.HEVC.DV.DDP-Enichi.mp4
The.Wolverine.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS.mkv,4971424645,4.63 GB,/Volumes/Media_Lib/Movies/0-X战警合集/金刚狼2.The.Wolverine.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS/The.Wolverine.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS.mkv,/Volumes/Media_Lib-1/金刚狼2.The.Wolverine.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS/The.Wolverine.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS.mkv
Three.Billboards.Outside.Ebbing.Missouri.2017.1080p.BluRay.DTS.x264-Geek.mkv,14763950080,13.75 GB,/Volumes/Media_Lib/Movies/三个广告牌/Three.Billboards.Outside.Ebbing.Missouri.2017.1080p.BluRay.DTS.x264-Geek.mkv,/Volumes/Media_Lib-1/Three.Billboards.Outside.Ebbing.Missouri.2017.1080p.BluRay.DTS.x264-Geek.mkv
To.Kill.a.Mockingbird.1962.2160p.UHD.Blu-ray.REMUX.HDR.HEVC.DTS-HD.MA.5.1-HDH.mkv,68676527063,63.96 GB,/Volumes/Media_Lib/Movies/To.Kill.a.Mockingbird.1962.2160p.UHD.Blu-ray.REMUX.HDR.HEVC.DTS-HD.MA.5.1-HDH/To.Kill.a.Mockingbird.1962.2160p.UHD.Blu-ray.REMUX.HDR.HEVC.DTS-HD.MA.5.1-HDH.mkv,/Volumes/Media_Lib-1/To.Kill.a.Mockingbird.1962.2160p.UHD.Blu-ray.REMUX.HDR.HEVC.DTS-HD.MA.5.1-HDH/To.Kill.a.Mockingbird.1962.2160p.UHD.Blu-ray.REMUX.HDR.HEVC.DTS-HD.MA.5.1-HDH.mkv
Top.Gun.1986.USA.BluRay.1080p.x264.Atmos.TrueHD.7.1-BtsHD.mkv,11134702714,10.37 GB,/Volumes/Media_Lib/Movies/Top Gun 壮志凌云/Top.Gun.1986.USA.BluRay.1080p.x264.Atmos.TrueHD.7.1-BtsHD.mkv,/Volumes/Media_Lib-1/壮志凌云.Top.Gun.合集/Top.Gun.1986.USA.BluRay.1080p.x264.Atmos.TrueHD.7.1-BtsHD.mkv
Top.Gun.Maverick.2022.2160p.WEB-DL.DDP5.1.Atmos.HDR.HEVC-BLUTONiUM.mkv,22226455756,20.70 GB,/Volumes/Media_Lib/Movies/Top Gun 壮志凌云/Top.Gun.Maverick.2022.2160p.WEB-DL.DDP5.1.Atmos.HDR.HEVC-BLUTONiUM.mkv,/Volumes/Media_Lib-1/壮志凌云.Top.Gun.合集/Top.Gun.Maverick.2022.2160p.WEB-DL.DDP5.1.Atmos.HDR.HEVC-BLUTONiUM.mkv
Training.Day.2001.2160p.BluRay.REMUX.HEVC.DV.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,59002113228,54.95 GB,/Volumes/Media_Lib/Movies/Training.Day.2001.2160p.BluRay.REMUX.HEVC.DV.DTS-HD.MA.TrueHD.7.1.Atmos/Training.Day.2001.2160p.BluRay.REMUX.HEVC.DV.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,/Volumes/Media_Lib-1/Training.Day.2001.2160p.BluRay.REMUX.HEVC.DV.DTS-HD.MA.TrueHD.7.1.Atmos.mkv
Twelve.Monkeys.1995.PROPER.2160p.UHD.Blu-ray.REMUX.DV.HEVC.DTS-HD.MA.5.1-HDH.mkv,87885768294,81.85 GB,/Volumes/Media_Lib/Movies/Twelve.Monkeys.1995.PROPER.2160p.UHD.Blu-ray.REMUX.DV.HEVC.DTS-HD.MA.5.1-HDH/Twelve.Monkeys.1995.PROPER.2160p.UHD.Blu-ray.REMUX.DV.HEVC.DTS-HD.MA.5.1-HDH.mkv,/Volumes/Media_Lib-1/Twelve.Monkeys.1995.PROPER.2160p.UHD.Blu-ray.REMUX.DV.HEVC.DTS-HD.MA.5.1-HDH/Twelve.Monkeys.1995.PROPER.2160p.UHD.Blu-ray.REMUX.DV.HEVC.DTS-HD.MA.5.1-HDH.mkv
X-Men.2000.BluRay.2160p.x265.10bit.HDR.2Audios.mUHD-FRDS.mkv,27412628766,25.53 GB,/Volumes/Media_Lib/Movies/0-X战警合集/X战警1.X-Men.2000.BluRay.2160p.x265.10bit.HDR.2Audios.mUHD-FRDS/X-Men.2000.BluRay.2160p.x265.10bit.HDR.2Audios.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/X战警.X-Men.2000.BluRay.2160p.x265.10bit.HDR.2Audios.mUHD-FRDS/X-Men.2000.BluRay.2160p.x265.10bit.HDR.2Audios.mUHD-FRDS.mkv
X-Men.Apocalypse.2016.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS.mkv,31288836751,29.14 GB,/Volumes/Media_Lib/Movies/0-X战警合集/X战警：天启.X-Men.Apocalypse.2016.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS/X-Men.Apocalypse.2016.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/X战警：天启.X-Men.Apocalypse.2016.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS/X-Men.Apocalypse.2016.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS.mkv
X-Men.Days.of.Future.Past.2014.BluRay.2160p.x265.10bit.2Audio.mUHD-FRDS.mkv,25351044464,23.61 GB,/Volumes/Media_Lib/Movies/0-X战警合集/X战警：逆转未来.X-Men.Days.of.Future.Past.2014.BluRay.2160p.x265.10bit.2Audio.mUHD-FRDS/X-Men.Days.of.Future.Past.2014.BluRay.2160p.x265.10bit.2Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/X战警：逆转未来.X-Men.Days.of.Future.Past.2014.BluRay.2160p.x265.10bit.2Audio.mUHD-FRDS/X-Men.Days.of.Future.Past.2014.BluRay.2160p.x265.10bit.2Audio.mUHD-FRDS.mkv
